trial,rider,path,path_time,path_end_time,n_orders,delta_mean,delta_min,delta_max
trial 63,rider 3,path 1,23,39,1,-16.0,-16,-16
trial 63,rider 3,path 2,46,86,4,-3.75,-16,8
trial 64,rider 1,path 1,17,27,1,-19.0,-19,-19
trial 64,rider 1,path 2,17,46,1,-19.0,-19,-19
trial 64,rider 1,path 3,23,70,1,-10.0,-10,-10
trial 64,rider 2,path 1,34,50,2,-9.0,-17,-1
trial 64,rider 2,path 2,41,97,3,-7.0,-16,3
trial 64,rider 3,path 1,21,26,1,-17.0,-17,-17
trial 64,rider 3,path 2,30,60,2,-11.0,-13,-9
trial 64,rider 3,path 3,37,100,2,-9.0,-15,-3
trial 65,rider 1,path 1,59,102,7,7.285714285714286,-9,28
trial 65,rider 2,path 1,23,47,1,-16.0,-16,-16
trial 65,rider 2,path 2,23,75,1,-16.0,-16,-16
trial 65,rider 3,path 1,23,28,1,-16.0,-16,-16
trial 65,rider 3,path 2,28,57,2,-13.0,-19,-7
trial 65,rider 3,path 3,13,72,1,-21.0,-21,-21
trial 66,rider 1,path 1,13,20,1,-21.0,-21,-21
trial 66,rider 1,path 2,31,59,2,-11.5,-17,-6
trial 66,rider 1,path 3,38,98,4,-4.0,-20,8
trial 66,rider 2,path 1,29,51,1,-13.0,-13,-13
trial 66,rider 2,path 2,38,98,2,-4.0,-13,5
trial 66,rider 3,path 1,15,26,1,-20.0,-20,-20
trial 66,rider 3,path 2,34,65,2,-12.5,-17,-8
trial 67,rider 1,path 1,11,25,1,-22.0,-22,-22
trial 67,rider 1,path 2,34,72,2,-14.0,-20,-8
trial 67,rider 2,path 1,23,38,1,-16.0,-16,-16
trial 67,rider 2,path 2,25,74,2,-12.5,-18,-7
trial 67,rider 3,path 1,7,16,1,-24.0,-24,-24
trial 67,rider 3,path 2,25,48,1,-15.0,-15,-15
trial 67,rider 3,path 3,17,67,1,-19.0,-19,-19
trial 67,rider 3,path 4,45,113,4,-0.5,-19,23
trial 68,rider 1,path 1,17,24,1,-19.0,-19,-19
trial 68,rider 1,path 2,34,61,3,-10.0,-15,-4
trial 68,rider 1,path 3,35,97,3,-8.333333333333334,-19,1
trial 68,rider 2,path 1,13,28,1,-21.0,-21,-21
trial 68,rider 2,path 2,11,46,1,-22.0,-22,-22
trial 68,rider 2,path 3,31,81,1,-12.0,-12,-12
trial 68,rider 3,path 1,27,38,1,-14.0,-14,-14
trial 68,rider 3,path 2,33,75,2,-10.5,-17,-4
trial 69,rider 1,path 1,7,23,1,-24.0,-24,-24
trial 69,rider 1,path 2,31,58,2,-12.5,-16,-9
trial 69,rider 1,path 3,13,73,1,-21.0,-21,-21
trial 69,rider 2,path 1,23,40,1,-16.0,-16,-16
trial 69,rider 2,path 2,13,54,1,-19.0,-19,-19
trial 69,rider 2,path 3,29,85,3,-9.0,-16,2
trial 69,rider 3,path 1,13,21,1,-21.0,-21,-21
trial 69,rider 3,path 2,31,55,2,-11.5,-15,-8
trial 69,rider 3,path 3,21,80,1,-10.0,-10,-10
trial 70,rider 1,path 1,40,74,3,0.3333333333333333,-11,14
trial 70,rider 1,path 2,34,109,3,6.0,-3,16
trial 70,rider 2,path 1,25,46,1,-15.0,-15,-15
trial 70,rider 2,path 2,29,76,2,-12.5,-16,-9
trial 70,rider 3,path 1,17,31,1,-19.0,-19,-19
trial 70,rider 3,path 2,41,76,3,-5.333333333333333,-23,5
trial 71,rider 1,path 1,31,46,2,-12.5,-17,-8
trial 71,rider 1,path 2,11,62,1,-22.0,-22,-22
trial 71,rider 2,path 1,23,33,1,-16.0,-16,-16
trial 71,rider 2,path 2,21,55,1,-4.0,-4,-4
trial 71,rider 2,path 3,50,112,5,-4.0,-20,14
trial 71,rider 3,path 1,27,38,1,-14.0,-14,-14
trial 71,rider 3,path 2,27,69,2,-16.0,-21,-11
trial 72,rider 1,path 1,16,29,2,-17.5,-22,-13
trial 72,rider 1,path 2,11,51,1,-22.0,-22,-22
trial 72,rider 1,path 3,43,95,3,-2.6666666666666665,-14,9
trial 72,rider 2,path 1,13,25,1,-21.0,-21,-21
trial 72,rider 2,path 2,23,62,1,-16.0,-16,-16
trial 72,rider 3,path 1,15,22,1,-20.0,-20,-20
trial 72,rider 3,path 2,38,61,3,-9.666666666666666,-20,-1
trial 72,rider 3,path 3,27,89,1,-10.0,-10,-10
trial 73,rider 1,path 1,26,56,2,-16.0,-22,-10
trial 73,rider 1,path 2,30,89,2,-11.0,-16,-6
trial 73,rider 2,path 1,17,35,1,-19.0,-19,-19
trial 73,rider 2,path 2,53,95,5,1.6,-14,19
trial 73,rider 3,path 1,13,25,1,-21.0,-21,-21
trial 73,rider 3,path 2,25,51,1,-14.0,-14,-14
trial 73,rider 3,path 3,27,84,1,-14.0,-14,-14
trial 74,rider 1,path 1,27,39,1,-14.0,-14,-14
trial 74,rider 1,path 2,35,75,3,-1.3333333333333333,-10,8
trial 74,rider 2,path 1,29,39,1,-13.0,-13,-13
trial 74,rider 2,path 2,33,73,2,-5.0,-7,-3
trial 74,rider 3,path 1,15,20,1,-20.0,-20,-20
trial 74,rider 3,path 2,45,68,4,-3.25,-19,13
trial 74,rider 3,path 3,7,76,1,-14.0,-14,-14
trial 75,rider 1,path 1,21,46,2,-15.5,-18,-13
trial 75,rider 1,path 2,32,82,2,-4.5,-12,3
trial 75,rider 2,path 1,23,49,1,-16.0,-16,-16
trial 75,rider 2,path 2,35,87,3,-9.0,-21,-2
trial 75,rider 3,path 1,9,17,1,-23.0,-23,-23
trial 75,rider 3,path 2,15,33,1,-20.0,-20,-20
trial 75,rider 3,path 3,23,58,2,-16.5,-21,-12
trial 75,rider 3,path 4,15,76,1,-20.0,-20,-20
trial 76,rider 1,path 1,26,41,2,-9.5,-17,-2
trial 76,rider 1,path 2,38,89,3,-8.333333333333334,-17,-1
trial 76,rider 2,path 1,29,45,1,-13.0,-13,-13
trial 76,rider 2,path 2,32,78,3,-13.0,-18,-7
trial 76,rider 3,path 1,23,31,1,-16.0,-16,-16
trial 76,rider 3,path 2,24,58,2,-16.5,-20,-13
trial 76,rider 3,path 3,21,82,1,-17.0,-17,-17
trial 77,rider 1,path 1,27,41,2,-13.5,-16,-11
trial 77,rider 1,path 2,49,100,4,-4.5,-18,10
trial 77,rider 2,path 1,23,35,1,-16.0,-16,-16
trial 77,rider 2,path 2,17,53,1,-19.0,-19,-19
trial 77,rider 2,path 3,39,101,2,-7.0,-16,2
trial 77,rider 3,path 1,21,28,1,-17.0,-17,-17
trial 77,rider 3,path 2,39,68,2,-4.5,-13,4
trial 78,rider 1,path 1,19,24,1,-18.0,-18,-18
trial 78,rider 1,path 2,49,88,5,-3.2,-17,14
trial 78,rider 2,path 1,25,40,2,-13.5,-15,-12
trial 78,rider 2,path 2,23,81,1,-16.0,-16,-16
trial 78,rider 3,path 1,27,32,1,-14.0,-14,-14
trial 78,rider 3,path 2,42,76,3,-2.0,-12,8
trial 79,rider 1,path 1,43,63,4,-1.25,-10,12
trial 79,rider 1,path 2,31,95,2,-2.5,-10,5
trial 79,rider 2,path 1,21,32,1,-17.0,-17,-17
trial 79,rider 2,path 2,27,66,3,-9.666666666666666,-17,2
trial 79,rider 3,path 1,23,30,1,-16.0,-16,-16
trial 79,rider 3,path 2,33,70,2,-10.5,-13,-8
trial 80,rider 1,path 1,26,45,2,-9.0,-17,-1
trial 80,rider 1,path 2,23,69,1,-12.0,-12,-12
trial 80,rider 1,path 3,23,93,1,-3.0,-3,-3
trial 80,rider 2,path 1,31,51,2,-10.0,-16,-4
trial 80,rider 2,path 2,23,75,1,-15.0,-15,-15
trial 80,rider 3,path 1,17,28,1,-19.0,-19,-19
trial 80,rider 3,path 2,48,80,5,-2.6,-16,13
trial 81,rider 1,path 1,37,67,3,-9.666666666666666,-22,1
trial 81,rider 2,path 1,21,38,1,-17.0,-17,-17
trial 81,rider 2,path 2,21,61,1,-17.0,-17,-17
trial 81,rider 2,path 3,57,119,6,6.0,-20,26
trial 81,rider 3,path 1,21,37,1,-17.0,-17,-17
trial 81,rider 3,path 2,23,62,1,-14.0,-14,-14
trial 82,rider 1,path 1,26,42,2,-10.0,-17,-3
trial 82,rider 1,path 2,31,75,2,-12.0,-17,-7
trial 82,rider 2,path 1,26,42,2,-14.5,-19,-10
trial 82,rider 2,path 2,23,66,1,-11.0,-11,-11
trial 82,rider 2,path 3,31,98,2,-5.5,-10,-1
trial 82,rider 3,path 1,19,25,1,-18.0,-18,-18
trial 82,rider 3,path 2,22,48,2,-18.0,-23,-13
trial 82,rider 3,path 3,17,68,1,-19.0,-19,-19
trial 83,rider 1,path 1,28,44,2,-13.0,-15,-11
trial 83,rider 1,path 2,27,77,2,-15.0,-21,-9
trial 83,rider 2,path 1,19,27,1,-18.0,-18,-18
trial 83,rider 2,path 2,48,84,4,0.5,-16,17
trial 83,rider 3,path 1,19,26,1,-18.0,-18,-18
trial 83,rider 3,path 2,29,57,1,-8.0,-8,-8
trial 83,rider 3,path 3,39,101,2,-5.5,-16,5
trial 84,rider 1,path 1,19,33,1,-18.0,-18,-18
trial 84,rider 1,path 2,34,70,3,-6.0,-20,7
trial 84,rider 2,path 1,32,66,2,-7.5,-15,0
trial 84,rider 2,path 2,38,105,3,-7.333333333333333,-17,4
trial 84,rider 3,path 1,21,37,1,-17.0,-17,-17
trial 84,rider 3,path 2,44,90,3,-7.333333333333333,-20,5
trial 85,rider 1,path 1,23,28,1,-16.0,-16,-16
trial 85,rider 1,path 2,13,54,1,-21.0,-21,-21
trial 85,rider 1,path 3,47,108,4,-1.25,-15,19
trial 85,rider 2,path 1,23,48,2,-16.0,-20,-12
trial 85,rider 2,path 2,35,90,2,-8.0,-12,-4
trial 85,rider 3,path 1,25,34,1,-15.0,-15,-15
trial 85,rider 3,path 2,28,76,2,-13.5,-19,-8
trial 86,rider 1,path 1,13,23,1,-21.0,-21,-21
trial 86,rider 1,path 2,35,64,2,-12.0,-18,-6
trial 86,rider 2,path 1,21,38,1,-17.0,-17,-17
trial 86,rider 2,path 2,9,48,1,-23.0,-23,-23
trial 86,rider 2,path 3,33,88,4,-10.25,-20,-1
trial 86,rider 3,path 1,27,41,1,-14.0,-14,-14
trial 86,rider 3,path 2,17,61,1,-19.0,-19,-19
trial 86,rider 3,path 3,36,99,2,-9.5,-17,-2
trial 87,rider 1,path 1,13,34,1,-21.0,-21,-21
trial 87,rider 1,path 2,42,78,3,-2.3333333333333335,-17,10
trial 87,rider 1,path 3,17,96,1,2.0,2,2
trial 87,rider 2,path 1,25,43,1,-15.0,-15,-15
trial 87,rider 2,path 2,40,93,3,-5.333333333333333,-14,7
trial 87,rider 3,path 1,29,46,2,-20.0,-30,-10
trial 87,rider 3,path 2,31,78,1,-8.0,-8,-8
trial 87,rider 3,path 3,27,106,1,3.0,3,3
trial 88,rider 1,path 1,17,29,1,-19.0,-19,-19
trial 88,rider 1,path 2,24,56,2,-7.5,-16,1
trial 88,rider 1,path 3,39,97,3,4.666666666666667,-6,19
trial 88,rider 2,path 1,19,31,1,-18.0,-18,-18
trial 88,rider 2,path 2,28,60,2,-12.0,-19,-5
trial 88,rider 2,path 3,21,82,1,-14.0,-14,-14
trial 88,rider 3,path 1,23,34,1,-16.0,-16,-16
trial 88,rider 3,path 2,17,57,1,-19.0,-19,-19
trial 88,rider 3,path 3,31,93,1,-12.0,-12,-12
trial 89,rider 1,path 1,21,50,2,-15.5,-20,-11
trial 89,rider 1,path 2,26,77,2,-16.0,-21,-11
trial 89,rider 2,path 1,19,51,1,-18.0,-18,-18
trial 89,rider 2,path 2,43,106,4,-2.5,-22,11
trial 89,rider 3,path 1,23,32,1,-16.0,-16,-16
trial 89,rider 3,path 2,31,76,3,-11.333333333333334,-18,-2
trial 90,rider 1,path 1,13,32,1,-21.0,-21,-21
trial 90,rider 1,path 2,29,65,2,-14.0,-24,-4
trial 90,rider 2,path 1,23,30,1,-16.0,-16,-16
trial 90,rider 2,path 2,28,61,2,-10.5,-11,-10
trial 90,rider 2,path 3,40,104,4,2.25,-6,22
trial 90,rider 3,path 1,23,29,1,-16.0,-16,-16
trial 90,rider 3,path 2,34,65,2,-11.5,-18,-5
trial 91,rider 1,path 1,9,20,1,-23.0,-23,-23
trial 91,rider 1,path 2,19,40,1,-18.0,-18,-18
trial 91,rider 1,path 3,32,81,3,-10.666666666666666,-17,-3
trial 91,rider 2,path 1,17,27,1,-18.0,-18,-18
trial 91,rider 2,path 2,43,75,3,-8.333333333333334,-18,3
trial 91,rider 3,path 1,23,32,1,-16.0,-16,-16
trial 91,rider 3,path 2,21,65,1,-17.0,-17,-17
trial 91,rider 3,path 3,28,94,2,-5.0,-6,-4
trial 92,rider 1,path 1,25,50,2,-14.0,-17,-11
trial 92,rider 1,path 2,50,103,4,-0.5,-19,16
trial 92,rider 2,path 1,46,88,4,-7.0,-20,10
trial 92,rider 3,path 1,25,53,1,-15.0,-15,-15
trial 92,rider 3,path 2,36,97,2,-10.0,-17,-3
trial 93,rider 1,path 1,32,54,2,-14.0,-19,-9
trial 93,rider 1,path 2,36,92,3,-7.333333333333333,-18,5
trial 93,rider 2,path 1,17,34,1,-19.0,-19,-19
trial 93,rider 2,path 2,25,65,2,-11.0,-21,-1
trial 93,rider 2,path 3,33,99,2,-8.0,-14,-2
trial 93,rider 3,path 1,23,38,1,-16.0,-16,-16
trial 93,rider 3,path 2,31,70,2,-6.0,-14,2
trial 94,rider 1,path 1,17,35,1,-19.0,-19,-19
trial 94,rider 1,path 2,27,63,1,-14.0,-14,-14
trial 94,rider 1,path 3,35,99,3,0.0,-6,12
trial 94,rider 2,path 1,21,39,1,-17.0,-17,-17
trial 94,rider 2,path 2,33,78,2,-10.5,-16,-5
trial 94,rider 3,path 1,13,21,1,-21.0,-21,-21
trial 94,rider 3,path 2,31,58,1,-12.0,-12,-12
trial 94,rider 3,path 3,35,99,3,-5.666666666666667,-8,-4
trial 95,rider 1,path 1,25,42,3,-12.0,-21,-6
trial 95,rider 1,path 2,28,77,2,-12.5,-14,-11
trial 95,rider 2,path 1,21,37,1,-17.0,-17,-17
trial 95,rider 2,path 2,30,68,3,-15.333333333333334,-30,-1
trial 95,rider 3,path 1,37,59,2,-7.0,-16,2
trial 95,rider 3,path 2,21,84,2,-23.5,-30,-17
trial 96,rider 1,path 1,21,38,1,-17.0,-17,-17
trial 96,rider 1,path 2,23,64,1,-16.0,-16,-16
trial 96,rider 1,path 3,24,89,2,-7.0,-16,2
trial 96,rider 2,path 1,62,96,6,8.5,-20,30
trial 96,rider 3,path 1,7,17,1,-24.0,-24,-24
trial 96,rider 3,path 2,25,45,1,-15.0,-15,-15
trial 96,rider 3,path 3,23,70,1,-16.0,-16,-16
trial 97,rider 1,path 1,9,20,1,-23.0,-23,-23
trial 97,rider 1,path 2,29,50,2,-14.0,-23,-5
trial 97,rider 1,path 3,33,87,3,-10.666666666666666,-19,-2
trial 97,rider 2,path 1,17,25,1,-18.0,-18,-18
trial 97,rider 2,path 2,30,60,2,-12.5,-16,-9
trial 97,rider 3,path 1,25,32,1,-15.0,-15,-15
trial 97,rider 3,path 2,38,78,3,-7.0,-17,4
trial 98,rider 1,path 1,21,29,1,-17.0,-17,-17
trial 98,rider 1,path 2,50,87,4,1.75,-22,30
trial 98,rider 2,path 1,30,38,2,-11.5,-15,-8
trial 98,rider 2,path 2,23,68,1,-16.0,-16,-16
trial 98,rider 3,path 1,43,59,3,-2.0,-17,11
trial 98,rider 3,path 2,34,94,2,-7.5,-13,-2
trial 99,rider 1,path 1,19,27,1,-18.0,-18,-18
trial 99,rider 1,path 2,15,49,1,-20.0,-20,-20
trial 99,rider 1,path 3,22,78,2,-16.0,-18,-14
trial 99,rider 2,path 1,46,73,5,-0.8,-23,19
trial 99,rider 3,path 1,27,37,1,-14.0,-14,-14
trial 99,rider 3,path 2,36,82,3,-8.333333333333334,-19,2
trial 100,rider 1,path 1,32,67,3,-4.666666666666667,-13,7
trial 100,rider 1,path 2,30,98,2,-5.5,-10,-1
trial 100,rider 2,path 1,27,46,1,-14.0,-14,-14
trial 100,rider 2,path 2,24,71,2,-13.0,-20,-6
trial 100,rider 3,path 1,27,34,1,-14.0,-14,-14
trial 100,rider 3,path 2,32,67,2,-12.0,-16,-8
trial 100,rider 3,path 3,31,99,2,-8.5,-12,-5
trial 101,rider 1,path 1,38,56,3,-7.333333333333333,-16,1
trial 101,rider 1,path 2,22,83,2,-13.5,-19,-8
trial 101,rider 2,path 1,19,29,1,-18.0,-18,-18
trial 101,rider 2,path 2,21,51,1,-11.0,-11,-11
trial 101,rider 2,path 3,26,83,2,-14.0,-22,-6
trial 101,rider 3,path 1,31,40,1,-12.0,-12,-12
trial 101,rider 3,path 2,41,87,3,-5.666666666666667,-14,5
trial 102,rider 1,path 1,22,52,2,-15.5,-19,-12
trial 102,rider 1,path 2,52,107,5,-1.0,-16,14
trial 102,rider 2,path 1,33,71,2,-10.0,-16,-4
trial 102,rider 3,path 1,21,29,1,-17.0,-17,-17
trial 102,rider 3,path 2,27,59,1,-14.0,-14,-14
trial 102,rider 3,path 3,23,85,2,-22.0,-28,-16
trial 103,rider 1,path 1,30,49,3,-12.333333333333334,-20,-4
trial 103,rider 1,path 2,33,86,3,-9.0,-15,-4
trial 103,rider 2,path 1,13,20,1,-21.0,-21,-21
trial 103,rider 2,path 2,11,39,1,-22.0,-22,-22
trial 103,rider 2,path 3,39,97,3,-6.333333333333333,-19,4
trial 103,rider 3,path 1,27,33,1,-14.0,-14,-14
trial 103,rider 3,path 2,25,69,1,-15.0,-15,-15
trial 104,rider 1,path 1,21,29,1,-17.0,-17,-17
trial 104,rider 1,path 2,24,59,2,-2.0,-16,12
trial 104,rider 1,path 3,25,85,3,-11.0,-18,-7
trial 104,rider 2,path 1,27,34,1,-14.0,-14,-14
trial 104,rider 2,path 2,15,51,1,-20.0,-20,-20
trial 104,rider 2,path 3,23,86,1,-16.0,-16,-16
trial 104,rider 3,path 1,27,35,1,-14.0,-14,-14
trial 104,rider 3,path 2,21,57,1,-15.0,-15,-15
trial 104,rider 3,path 3,28,86,2,-9.5,-10,-9
trial 105,rider 1,path 1,21,28,1,-17.0,-17,-17
trial 105,rider 1,path 2,44,75,4,-2.25,-23,16
trial 105,rider 2,path 1,42,71,3,-5.0,-13,-1
trial 105,rider 3,path 1,25,35,1,-15.0,-15,-15
trial 105,rider 3,path 2,9,46,1,-23.0,-23,-23
trial 105,rider 3,path 3,7,54,1,-20.0,-20,-20
trial 105,rider 3,path 4,30,87,2,-15.5,-22,-9
trial 106,rider 1,path 1,36,57,2,-8.0,-16,0
trial 106,rider 1,path 2,11,74,1,-22.0,-22,-22
trial 106,rider 2,path 1,33,52,2,-8.5,-14,-3
trial 106,rider 2,path 2,33,90,2,-9.5,-14,-5
trial 106,rider 3,path 1,17,25,1,-19.0,-19,-19
trial 106,rider 3,path 2,7,39,1,-24.0,-24,-24
trial 106,rider 3,path 3,40,88,4,-7.75,-16,2
trial 107,rider 1,path 1,15,29,1,-20.0,-20,-20
trial 107,rider 1,path 2,29,61,3,-12.0,-17,-7
trial 107,rider 1,path 3,30,93,3,-7.333333333333333,-21,3
trial 107,rider 2,path 1,19,35,1,-18.0,-18,-18
trial 107,rider 2,path 2,35,80,3,-9.0,-14,0
trial 107,rider 3,path 1,21,35,1,-17.0,-17,-17
trial 107,rider 3,path 2,29,68,1,-13.0,-13,-13
trial 108,rider 1,path 1,11,24,1,-22.0,-22,-22
trial 108,rider 1,path 2,27,55,2,-4.5,-7,-2
trial 108,rider 2,path 1,19,29,1,-18.0,-18,-18
trial 108,rider 2,path 2,13,50,1,-21.0,-21,-21
trial 108,rider 2,path 3,32,84,3,-9.0,-14,-1
trial 108,rider 3,path 1,21,27,1,-17.0,-17,-17
trial 108,rider 3,path 2,27,56,3,-16.0,-30,-7
trial 108,rider 3,path 3,21,78,1,-17.0,-17,-17
trial 109,rider 1,path 1,13,19,1,-21.0,-21,-21
trial 109,rider 1,path 2,21,53,1,-17.0,-17,-17
trial 109,rider 1,path 3,31,92,2,-13.0,-22,-4
trial 109,rider 2,path 1,23,51,1,-16.0,-16,-16
trial 109,rider 2,path 2,35,87,3,-11.666666666666666,-23,-1
trial 109,rider 3,path 1,25,35,1,-15.0,-15,-15
trial 109,rider 3,path 2,44,85,4,-4.25,-18,9
trial 110,rider 1,path 1,23,41,2,-16.5,-21,-12
trial 110,rider 1,path 2,35,84,2,-10.5,-18,-3
trial 110,rider 2,path 1,21,33,1,-17.0,-17,-17
trial 110,rider 2,path 2,25,59,2,-10.5,-11,-10
trial 110,rider 2,path 3,35,96,3,-9.666666666666666,-20,-4
trial 110,rider 3,path 1,27,38,1,-14.0,-14,-14
trial 110,rider 3,path 2,25,65,2,-14.5,-18,-11
trial 111,rider 1,path 1,7,19,1,-24.0,-24,-24
trial 111,rider 1,path 2,30,65,2,-9.5,-15,-4
trial 111,rider 2,path 1,17,31,1,-19.0,-19,-19
trial 111,rider 2,path 2,27,62,1,-14.0,-14,-14
trial 111,rider 2,path 3,32,95,2,-1.0,-2,0
trial 111,rider 3,path 1,13,18,1,-21.0,-21,-21
trial 111,rider 3,path 2,23,42,1,-16.0,-16,-16
trial 111,rider 3,path 3,19,62,1,-15.0,-15,-15
trial 111,rider 3,path 4,34,98,3,-5.0,-18,12
trial 112,rider 1,path 1,15,23,1,-20.0,-20,-20
trial 112,rider 1,path 2,22,55,3,-14.0,-22,-5
trial 112,rider 1,path 3,19,76,1,-18.0,-18,-18
trial 112,rider 2,path 1,23,38,1,-16.0,-16,-16
trial 112,rider 2,path 2,25,69,2,-14.0,-15,-13
trial 112,rider 3,path 1,19,29,1,-18.0,-18,-18
trial 112,rider 3,path 2,18,48,2,-14.0,-19,-9
trial 112,rider 3,path 3,27,78,2,-16.5,-21,-12
trial 113,rider 1,path 1,21,27,1,-17.0,-17,-17
trial 113,rider 1,path 2,17,49,1,-19.0,-19,-19
trial 113,rider 1,path 3,27,81,3,-11.666666666666666,-16,-9
trial 113,rider 2,path 1,36,51,2,-10.5,-16,-5
trial 113,rider 2,path 2,28,80,2,-9.0,-15,-3
trial 113,rider 3,path 1,27,35,1,-14.0,-14,-14
trial 113,rider 3,path 2,17,54,1,-19.0,-19,-19
trial 113,rider 3,path 3,26,90,2,-14.5,-20,-9
trial 114,rider 1,path 1,33,45,3,-9.0,-17,-1
trial 114,rider 2,path 1,42,60,4,-6.75,-18,8
trial 114,rider 2,path 2,17,81,1,-19.0,-19,-19
trial 114,rider 3,path 1,21,27,1,-17.0,-17,-17
trial 114,rider 3,path 2,14,43,2,-20.0,-24,-16
trial 114,rider 3,path 3,24,68,2,-8.5,-12,-5
trial 115,rider 1,path 1,19,31,1,-18.0,-18,-18
trial 115,rider 1,path 2,37,83,3,-7.0,-20,2
trial 115,rider 2,path 1,39,65,3,-7.666666666666667,-16,-1
trial 115,rider 2,path 2,18,84,2,-15.0,-18,-12
trial 115,rider 3,path 1,7,14,1,-24.0,-24,-24
trial 115,rider 3,path 2,25,41,1,-15.0,-15,-15
trial 115,rider 3,path 3,33,77,2,-8.0,-9,-7
trial 116,rider 1,path 1,7,27,1,-24.0,-24,-24
trial 116,rider 1,path 2,28,73,3,-12.333333333333334,-15,-8
trial 116,rider 2,path 1,19,43,1,-18.0,-18,-18
trial 116,rider 2,path 2,37,81,2,-5.0,-11,1
trial 116,rider 3,path 1,11,24,1,-22.0,-22,-22
trial 116,rider 3,path 2,23,53,1,-16.0,-16,-16
trial 116,rider 3,path 3,47,110,4,-4.25,-18,13
trial 117,rider 1,path 1,17,33,1,-19.0,-19,-19
trial 117,rider 1,path 2,26,61,2,-5.0,-11,1
trial 117,rider 2,path 1,23,42,1,-16.0,-16,-16
trial 117,rider 2,path 2,53,107,5,0.4,-15,22
trial 117,rider 3,path 1,25,34,1,-15.0,-15,-15
trial 117,rider 3,path 2,26,63,3,-15.0,-30,-7
trial 118,rider 1,path 1,50,85,5,0.4,-15,26
trial 118,rider 2,path 1,19,39,1,-18.0,-18,-18
trial 118,rider 2,path 2,50,106,4,-1.5,-17,19
trial 118,rider 3,path 1,23,35,1,-16.0,-16,-16
trial 118,rider 3,path 2,23,68,1,-16.0,-16,-16
trial 118,rider 3,path 3,19,88,1,-12.0,-12,-12
trial 119,rider 1,path 1,23,48,1,-16.0,-16,-16
trial 119,rider 1,path 2,13,68,1,-21.0,-21,-21
trial 119,rider 2,path 1,30,61,3,-18.333333333333332,-30,-8
trial 119,rider 2,path 2,31,93,2,-12.0,-17,-7
trial 119,rider 3,path 1,11,31,1,-22.0,-22,-22
trial 119,rider 3,path 2,49,97,5,1.0,-22,16
trial 120,rider 1,path 1,29,70,3,-10.666666666666666,-20,0
trial 120,rider 2,path 1,21,48,1,-17.0,-17,-17
trial 120,rider 2,path 2,51,108,5,4.6,-18,20
trial 120,rider 3,path 1,19,30,1,-18.0,-18,-18
trial 120,rider 3,path 2,40,89,3,-7.666666666666667,-22,4
trial 121,rider 1,path 1,19,25,1,-18.0,-18,-18
trial 121,rider 1,path 2,13,39,1,-19.0,-19,-19
trial 121,rider 1,path 3,17,65,1,-19.0,-19,-19
trial 121,rider 1,path 4,29,95,2,-5.5,-9,-2
trial 121,rider 2,path 1,59,78,6,5.666666666666667,-18,28
trial 121,rider 3,path 1,23,29,1,-16.0,-16,-16
trial 121,rider 3,path 2,25,76,1,-15.0,-15,-15
trial 122,rider 1,path 1,21,36,1,-17.0,-17,-17
trial 122,rider 1,path 2,27,66,1,-14.0,-14,-14
trial 122,rider 1,path 3,34,101,3,-7.0,-16,1
trial 122,rider 2,path 1,23,39,1,-16.0,-16,-16
trial 122,rider 2,path 2,40,90,3,-7.666666666666667,-14,1
trial 122,rider 3,path 1,23,33,1,-16.0,-16,-16
trial 122,rider 3,path 2,33,67,3,-6.333333333333333,-13,3
trial 123,rider 1,path 1,29,54,4,-3.75,-21,8
trial 123,rider 1,path 2,32,87,2,-6.0,-10,-2
trial 123,rider 2,path 1,13,23,1,-21.0,-21,-21
trial 123,rider 2,path 2,41,70,3,-3.3333333333333335,-16,5
trial 123,rider 3,path 1,25,31,1,-15.0,-15,-15
trial 123,rider 3,path 2,31,72,2,-13.0,-17,-9
trial 124,rider 1,path 1,9,16,1,-23.0,-23,-23
trial 124,rider 1,path 2,25,49,2,-15.0,-18,-12
trial 124,rider 1,path 3,35,96,4,-5.0,-12,7
trial 124,rider 2,path 1,19,35,1,-18.0,-18,-18
trial 124,rider 2,path 2,23,71,1,-16.0,-16,-16
trial 124,rider 3,path 1,17,28,1,-19.0,-19,-19
trial 124,rider 3,path 2,21,60,1,-17.0,-17,-17
trial 124,rider 3,path 3,34,96,2,-8.5,-17,0
trial 125,rider 1,path 1,17,23,1,-19.0,-19,-19
trial 125,rider 1,path 2,43,71,3,-7.0,-19,4
trial 125,rider 2,path 1,48,69,4,-1.75,-14,13
trial 125,rider 2,path 2,33,103,2,-7.5,-14,-1
trial 125,rider 3,path 1,21,31,1,-17.0,-17,-17
trial 125,rider 3,path 2,15,57,1,-20.0,-20,-20
trial 125,rider 3,path 3,29,87,1,-4.0,-4,-4
trial 126,rider 1,path 1,13,27,1,-19.0,-19,-19
trial 126,rider 1,path 2,40,73,3,-2.3333333333333335,-16,12
trial 126,rider 2,path 1,17,33,1,-19.0,-19,-19
trial 126,rider 2,path 2,60,118,6,7.666666666666667,-15,25
trial 126,rider 3,path 1,25,38,1,-15.0,-15,-15
trial 126,rider 3,path 2,15,59,1,-20.0,-20,-20
trial 127,rider 1,path 1,15,28,1,-20.0,-20,-20
trial 127,rider 1,path 2,47,94,5,-2.2,-15,9
trial 127,rider 2,path 1,23,35,1,-16.0,-16,-16
trial 127,rider 2,path 2,36,73,2,-10.0,-17,-3
